Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
705,Slovenia,2005,Students enrolled in primary education (thousands),93
705,Slovenia,2005,Gross enrollment ratio - Primary (male),98.7
705,Slovenia,2005,Gross enrollment ratio - Primary (female),97.7
705,Slovenia,2005,Students enrolled in lower secondary education (thousands),81
705,Slovenia,2005,Gross enrollment ratio - Lower secondary level (male),96.2
705,Slovenia,2005,Gross enrollment ratio - Lower secondary level (female),95.7
705,Slovenia,2005,Students enrolled in upper secondary education (thousands),100
705,Slovenia,2005,Gross enrollment ratio - Upper secondary level (male),100.3
705,Slovenia,2005,Gross enrollment ratio - Upper secondary level (female),100.7
705,Slovenia,2010,Students enrolled in primary education (thousands),107
705,Slovenia,2010,Gross enrollment ratio - Primary (male),98.0
705,Slovenia,2010,Gross enrollment ratio - Primary (female),98.1
705,Slovenia,2010,Students enrolled in lower secondary education (thousands),55
705,Slovenia,2010,Gross enrollment ratio - Lower secondary level (male),95.6
705,Slovenia,2010,Gross enrollment ratio - Lower secondary level (female),95.3
705,Slovenia,2010,Students enrolled in upper secondary education (thousands),83
705,Slovenia,2010,Gross enrollment ratio - Upper secondary level (male),101.3
705,Slovenia,2010,Gross enrollment ratio - Upper secondary level (female),100.0
705,Slovenia,2015,Students enrolled in primary education (thousands),116
705,Slovenia,2015,Gross enrollment ratio - Primary (male),98.4
705,Slovenia,2015,Gross enrollment ratio - Primary (female),98.3
705,Slovenia,2015,Students enrolled in lower secondary education (thousands),55
705,Slovenia,2015,Gross enrollment ratio - Lower secondary level (male),98.6
705,Slovenia,2015,Gross enrollment ratio - Lower secondary level (female),98.6
705,Slovenia,2015,Students enrolled in upper secondary education (thousands),89
705,Slovenia,2015,Gross enrollment ratio - Upper secondary level (male),117.2
705,Slovenia,2015,Gross enrollment ratio - Upper secondary level (female),118.4
705,Slovenia,2022,Students enrolled in primary education (thousands),133
705,Slovenia,2022,Gross enrollment ratio - Primary (male),101.0
705,Slovenia,2022,Gross enrollment ratio - Primary (female),100.3
705,Slovenia,2022,Students enrolled in lower secondary education (thousands),65
705,Slovenia,2022,Gross enrollment ratio - Lower secondary level (male),97.3
705,Slovenia,2022,Gross enrollment ratio - Lower secondary level (female),97.9
705,Slovenia,2022,Students enrolled in upper secondary education (thousands),90
705,Slovenia,2022,Gross enrollment ratio - Upper secondary level (male),115.4
705,Slovenia,2022,Gross enrollment ratio - Upper secondary level (female),118.3
90,Solomon Islands,2005,Students enrolled in primary education (thousands),75
90,Solomon Islands,2005,Gross enrollment ratio - Primary (male),99.2
90,Solomon Islands,2005,Gross enrollment ratio - Primary (female),95.4
90,Solomon Islands,2005,Students enrolled in lower secondary education (thousands),16
90,Solomon Islands,2005,Gross enrollment ratio - Lower secondary level (male),49.8
90,Solomon Islands,2005,Gross enrollment ratio - Lower secondary level (female),43.5
90,Solomon Islands,2005,Students enrolled in upper secondary education (thousands),7
90,Solomon Islands,2005,Gross enrollment ratio - Upper secondary level (male),19.8
90,Solomon Islands,2005,Gross enrollment ratio - Upper secondary level (female),13.7
90,Solomon Islands,2010,Students enrolled in primary education (thousands),95
90,Solomon Islands,2010,Gross enrollment ratio - Primary (male),112.2
90,Solomon Islands,2010,Gross enrollment ratio - Primary (female),112.6
90,Solomon Islands,2010,Students enrolled in lower secondary education (thousands),26
90,Solomon Islands,2010,Gross enrollment ratio - Lower secondary level (male),69.3
90,Solomon Islands,2010,Gross enrollment ratio - Lower secondary level (female),67.1
90,Solomon Islands,2010,Students enrolled in upper secondary education (thousands),14
90,Solomon Islands,2010,Gross enrollment ratio - Upper secondary level (male),36.8
90,Solomon Islands,2010,Gross enrollment ratio - Upper secondary level (female),26.1
90,Solomon Islands,2012,Students enrolled in primary education (thousands),98
90,Solomon Islands,2012,Gross enrollment ratio - Primary (male),110.2
90,Solomon Islands,2012,Gross enrollment ratio - Primary (female),111.6
90,Solomon Islands,2012,Students enrolled in lower secondary education (thousands),28
90,Solomon Islands,2012,Gross enrollment ratio - Lower secondary level (male),71.3
90,Solomon Islands,2012,Gross enrollment ratio - Lower secondary level (female),72.3
90,Solomon Islands,2012,Students enrolled in upper secondary education (thousands),13
90,Solomon Islands,2012,Gross enrollment ratio - Upper secondary level (male),30.8
90,Solomon Islands,2012,Gross enrollment ratio - Upper secondary level (female),26.3
90,Solomon Islands,2015,Students enrolled in primary education (thousands),104
90,Solomon Islands,2015,Gross enrollment ratio - Primary (male),110.6
90,Solomon Islands,2015,Gross enrollment ratio - Primary (female),112.4
90,Solomon Islands,2015,Students enrolled in lower secondary education (thousands),32
90,Solomon Islands,2015,Gross enrollment ratio - Lower secondary level (male),75.0
90,Solomon Islands,2015,Gross enrollment ratio - Lower secondary level (female),79.1
90,Solomon Islands,2019,Students enrolled in primary education (thousands),107
90,Solomon Islands,2019,Gross enrollment ratio - Primary (male),103.8
90,Solomon Islands,2019,Gross enrollment ratio - Primary (female),104.9
90,Solomon Islands,2019,Students enrolled in lower secondary education (thousands),33
90,Solomon Islands,2019,Gross enrollment ratio - Lower secondary level (male),71.3
90,Solomon Islands,2019,Gross enrollment ratio - Lower secondary level (female),76.8
706,Somalia,2007,Students enrolled in primary education (thousands),457
706,Somalia,2007,Gross enrollment ratio - Primary (male),29.8
706,Somalia,2007,Gross enrollment ratio - Primary (female),16.8
706,Somalia,2007,Students enrolled in lower secondary education (thousands),40
706,Somalia,2007,Gross enrollment ratio - Lower secondary level (male),9.6
706,Somalia,2007,Gross enrollment ratio - Lower secondary level (female),4.6
706,Somalia,2007,Students enrolled in upper secondary education (thousands),47
706,Somalia,2007,Gross enrollment ratio - Upper secondary level (male),7.3
706,Somalia,2007,Gross enrollment ratio - Upper secondary level (female),3.4
706,Somalia,2021,Students enrolled in primary education (thousands),250
710,South Africa,2005,Students enrolled in primary education (thousands),"7,314"
710,South Africa,2005,Gross enrollment ratio - Primary (male),99.1
710,South Africa,2005,Gross enrollment ratio - Primary (female),96.2
710,South Africa,2005,Students enrolled in lower secondary education (thousands),"1,983"
710,South Africa,2005,Gross enrollment ratio - Lower secondary level (male),82.5
710,South Africa,2005,Gross enrollment ratio - Lower secondary level (female),86.2
710,South Africa,2005,Students enrolled in upper secondary education (thousands),"2,674"
710,South Africa,2005,Gross enrollment ratio - Upper secondary level (male),70.6
710,South Africa,2005,Gross enrollment ratio - Upper secondary level (female),77.4
710,South Africa,2010,Students enrolled in primary education (thousands),"7,024"
710,South Africa,2010,Gross enrollment ratio - Primary (male),109.0
710,South Africa,2010,Gross enrollment ratio - Primary (female),106.3
710,South Africa,2010,Students enrolled in lower secondary education (thousands),"2,011"
710,South Africa,2010,Gross enrollment ratio - Lower secondary level (male),92.9
710,South Africa,2010,Gross enrollment ratio - Lower secondary level (female),95.0
710,South Africa,2010,Students enrolled in upper secondary education (thousands),"2,679"
710,South Africa,2010,Gross enrollment ratio - Upper secondary level (male),75.5
710,South Africa,2010,Gross enrollment ratio - Upper secondary level (female),83.6
710,South Africa,2015,Students enrolled in primary education (thousands),"7,556"
710,South Africa,2015,Gross enrollment ratio - Primary (male),114.5
710,South Africa,2015,Gross enrollment ratio - Primary (female),108.8
710,South Africa,2015,Students enrolled in lower secondary education (thousands),"2,032"
710,South Africa,2015,Gross enrollment ratio - Lower secondary level (male),108.7
710,South Africa,2015,Gross enrollment ratio - Lower secondary level (female),112.3
710,South Africa,2015,Students enrolled in upper secondary education (thousands),"3,248"
710,South Africa,2015,Gross enrollment ratio - Upper secondary level (male),110.6
710,South Africa,2015,Gross enrollment ratio - Upper secondary level (female),109.4
710,South Africa,2021,Students enrolled in primary education (thousands),"7,698"
710,South Africa,2021,Gross enrollment ratio - Primary (male),99.3
710,South Africa,2021,Gross enrollment ratio - Primary (female),96.9
710,South Africa,2021,Students enrolled in lower secondary education (thousands),"2,190"
710,South Africa,2021,Gross enrollment ratio - Lower secondary level (male),106.6
710,South Africa,2021,Gross enrollment ratio - Lower secondary level (female),108.2
710,South Africa,2021,Students enrolled in upper secondary education (thousands),"3,164"
710,South Africa,2021,Gross enrollment ratio - Upper secondary level (male),105.8
710,South Africa,2021,Gross enrollment ratio - Upper secondary level (female),124.7
728,South Sudan,2015,Students enrolled in primary education (thousands),"1,274"
728,South Sudan,2015,Gross enrollment ratio - Primary (male),83.8
728,South Sudan,2015,Gross enrollment ratio - Primary (female),59.3
728,South Sudan,2015,Students enrolled in lower secondary education (thousands),108
728,South Sudan,2015,Gross enrollment ratio - Lower secondary level (male),24.8
728,South Sudan,2015,Gross enrollment ratio - Lower secondary level (female),14.7
728,South Sudan,2015,Students enrolled in upper secondary education (thousands),56
728,South Sudan,2015,Gross enrollment ratio - Upper secondary level (male),8.4
728,South Sudan,2015,Gross enrollment ratio - Upper secondary level (female),3.8
728,South Sudan,2018,Students enrolled in upper secondary education (thousands),88
728,South Sudan,2018,Gross enrollment ratio - Upper secondary level (male),11.3
728,South Sudan,2018,Gross enrollment ratio - Upper secondary level (female),6.4
728,South Sudan,2021,Students enrolled in primary education (thousands),"1,703"
728,South Sudan,2021,Students enrolled in lower secondary education (thousands),205
724,Spain,2005,Students enrolled in primary education (thousands),"2,485"
724,Spain,2005,Gross enrollment ratio - Primary (male),105.0
724,Spain,2005,Gross enrollment ratio - Primary (female),103.6
724,Spain,2005,Students enrolled in lower secondary education (thousands),"1,983"
724,Spain,2005,Gross enrollment ratio - Lower secondary level (male),114.2
724,Spain,2005,Gross enrollment ratio - Lower secondary level (female),114.7
724,Spain,2005,Students enrolled in upper secondary education (thousands),"1,125"
724,Spain,2005,Gross enrollment ratio - Upper secondary level (male),113.8
724,Spain,2005,Gross enrollment ratio - Upper secondary level (female),133.7
724,Spain,2010,Students enrolled in primary education (thousands),"2,721"
724,Spain,2010,Gross enrollment ratio - Primary (male),101.5
724,Spain,2010,Gross enrollment ratio - Primary (female),100.9
724,Spain,2010,Students enrolled in lower secondary education (thousands),"2,011"
724,Spain,2010,Gross enrollment ratio - Lower secondary level (male),119.4
724,Spain,2010,Gross enrollment ratio - Lower secondary level (female),118.0
724,Spain,2010,Students enrolled in upper secondary education (thousands),"1,174"
724,Spain,2010,Gross enrollment ratio - Upper secondary level (male),124.6
724,Spain,2010,Gross enrollment ratio - Upper secondary level (female),135.5
724,Spain,2015,Students enrolled in primary education (thousands),"3,010"
724,Spain,2015,Gross enrollment ratio - Primary (male),101.5
724,Spain,2015,Gross enrollment ratio - Primary (female),102.9
724,Spain,2015,Students enrolled in lower secondary education (thousands),"1,625"
724,Spain,2015,Gross enrollment ratio - Lower secondary level (male),121.9
724,Spain,2015,Gross enrollment ratio - Lower secondary level (female),117.7
724,Spain,2015,Students enrolled in upper secondary education (thousands),"1,688"
724,Spain,2015,Gross enrollment ratio - Upper secondary level (male),127.8
724,Spain,2015,Gross enrollment ratio - Upper secondary level (female),132.5
724,Spain,2021,Students enrolled in primary education (thousands),"2,927"
724,Spain,2021,Gross enrollment ratio - Primary (male),102.7
724,Spain,2021,Gross enrollment ratio - Primary (female),103.1
724,Spain,2021,Students enrolled in lower secondary education (thousands),"1,724"
724,Spain,2021,Gross enrollment ratio - Lower secondary level (male),111.7
724,Spain,2021,Gross enrollment ratio - Lower secondary level (female),111.4
724,Spain,2021,Students enrolled in upper secondary education (thousands),"1,883"
724,Spain,2021,Gross enrollment ratio - Upper secondary level (male),122.3
724,Spain,2021,Gross enrollment ratio - Upper secondary level (female),132.0
144,Sri Lanka,2005,Students enrolled in primary education (thousands),"1,611"
144,Sri Lanka,2005,Gross enrollment ratio - Primary (male),98.4
144,Sri Lanka,2005,Gross enrollment ratio - Primary (female),97.8
144,Sri Lanka,2005,Students enrolled in lower secondary education (thousands),"1,340"
144,Sri Lanka,2005,Gross enrollment ratio - Lower secondary level (male),98.8
144,Sri Lanka,2005,Gross enrollment ratio - Lower secondary level (female),98.3
144,Sri Lanka,2010,Students enrolled in primary education (thousands),"1,721"
144,Sri Lanka,2010,Gross enrollment ratio - Primary (male),98.3
144,Sri Lanka,2010,Gross enrollment ratio - Primary (female),97.2
144,Sri Lanka,2010,Students enrolled in lower secondary education (thousands),"1,285"
144,Sri Lanka,2010,Gross enrollment ratio - Lower secondary level (male),98.3
144,Sri Lanka,2010,Gross enrollment ratio - Lower secondary level (female),94.2
144,Sri Lanka,2010,Students enrolled in upper secondary education (thousands),"1,239"
144,Sri Lanka,2010,Gross enrollment ratio - Upper secondary level (male),88.9
144,Sri Lanka,2010,Gross enrollment ratio - Upper secondary level (female),93.7
144,Sri Lanka,2015,Students enrolled in primary education (thousands),"1,778"
144,Sri Lanka,2015,Gross enrollment ratio - Primary (male),98.0
144,Sri Lanka,2015,Gross enrollment ratio - Primary (female),97.1
144,Sri Lanka,2015,Students enrolled in lower secondary education (thousands),"1,348"
144,Sri Lanka,2015,Gross enrollment ratio - Lower secondary level (male),95.0
144,Sri Lanka,2015,Gross enrollment ratio - Lower secondary level (female),95.5
144,Sri Lanka,2015,Students enrolled in upper secondary education (thousands),"1,264"
144,Sri Lanka,2015,Gross enrollment ratio - Upper secondary level (male),89.3
144,Sri Lanka,2015,Gross enrollment ratio - Upper secondary level (female),99.4
144,Sri Lanka,2021,Students enrolled in primary education (thousands),"1,665"
144,Sri Lanka,2021,Gross enrollment ratio - Primary (male),95.8
144,Sri Lanka,2021,Gross enrollment ratio - Primary (female),97.9
144,Sri Lanka,2021,Students enrolled in lower secondary education (thousands),"1,388"
144,Sri Lanka,2021,Gross enrollment ratio - Lower secondary level (male),96.5
144,Sri Lanka,2021,Gross enrollment ratio - Lower secondary level (female),97.4
144,Sri Lanka,2021,Students enrolled in upper secondary education (thousands),"1,211"
144,Sri Lanka,2021,Gross enrollment ratio - Upper secondary level (male),81.1
144,Sri Lanka,2021,Gross enrollment ratio - Upper secondary level (female),89.0
275,State of Palestine,2005,Students enrolled in primary education (thousands),387
275,State of Palestine,2005,Gross enrollment ratio - Primary (male),93.0
275,State of Palestine,2005,Gross enrollment ratio - Primary (female),91.3
275,State of Palestine,2005,Students enrolled in lower secondary education (thousands),544
275,State of Palestine,2005,Gross enrollment ratio - Lower secondary level (male),94.2
275,State of Palestine,2005,Gross enrollment ratio - Lower secondary level (female),95.3
275,State of Palestine,2005,Students enrolled in upper secondary education (thousands),113
275,State of Palestine,2005,Gross enrollment ratio - Upper secondary level (male),65.2
275,State of Palestine,2005,Gross enrollment ratio - Upper secondary level (female),71.4
275,State of Palestine,2010,Students enrolled in primary education (thousands),403
275,State of Palestine,2010,Gross enrollment ratio - Primary (male),92.4
275,State of Palestine,2010,Gross enrollment ratio - Primary (female),89.4
275,State of Palestine,2010,Students enrolled in lower secondary education (thousands),559
275,State of Palestine,2010,Gross enrollment ratio - Lower secondary level (male),91.1
275,State of Palestine,2010,Gross enrollment ratio - Lower secondary level (female),92.8
275,State of Palestine,2010,Students enrolled in upper secondary education (thousands),152
275,State of Palestine,2010,Gross enrollment ratio - Upper secondary level (male),72.0
275,State of Palestine,2010,Gross enrollment ratio - Upper secondary level (female),85.6
275,State of Palestine,2015,Students enrolled in primary education (thousands),450
275,State of Palestine,2015,Gross enrollment ratio - Primary (male),96.6
275,State of Palestine,2015,Gross enrollment ratio - Primary (female),94.2
275,State of Palestine,2015,Students enrolled in lower secondary education (thousands),581
275,State of Palestine,2015,Gross enrollment ratio - Lower secondary level (male),90.7
275,State of Palestine,2015,Gross enrollment ratio - Lower secondary level (female),92.5
275,State of Palestine,2015,Students enrolled in upper secondary education (thousands),140
275,State of Palestine,2015,Gross enrollment ratio - Upper secondary level (male),63.3
275,State of Palestine,2015,Gross enrollment ratio - Upper secondary level (female),80.3
275,State of Palestine,2022,Students enrolled in primary education (thousands),504
275,State of Palestine,2022,Gross enrollment ratio - Primary (male),92.1
275,State of Palestine,2022,Gross enrollment ratio - Primary (female),91.5
275,State of Palestine,2022,Students enrolled in lower secondary education (thousands),589
275,State of Palestine,2022,Gross enrollment ratio - Lower secondary level (male),94.6
275,State of Palestine,2022,Gross enrollment ratio - Lower secondary level (female),95.7
275,State of Palestine,2022,Students enrolled in upper secondary education (thousands),266
275,State of Palestine,2022,Gross enrollment ratio - Upper secondary level (male),71.0
275,State of Palestine,2022,Gross enrollment ratio - Upper secondary level (female),88.0
729,Sudan,2005,Students enrolled in primary education (thousands),"3,177"
729,Sudan,2005,Gross enrollment ratio - Primary (male),70.3
729,Sudan,2005,Gross enrollment ratio - Primary (female),61.4
729,Sudan,2005,Students enrolled in lower secondary education (thousands),729
729,Sudan,2005,Gross enrollment ratio - Lower secondary level (male),51.7
729,Sudan,2005,Gross enrollment ratio - Lower secondary level (female),45.4
729,Sudan,2005,Students enrolled in upper secondary education (thousands),616
729,Sudan,2005,Gross enrollment ratio - Upper secondary level (male),28.3
729,Sudan,2005,Gross enrollment ratio - Upper secondary level (female),28.5
729,Sudan,2010,Students enrolled in primary education (thousands),"4,024"
729,Sudan,2010,Gross enrollment ratio - Primary (male),79.8
729,Sudan,2010,Gross enrollment ratio - Primary (female),71.5
729,Sudan,2010,Students enrolled in lower secondary education (thousands),933
729,Sudan,2010,Gross enrollment ratio - Lower secondary level (male),63.8
729,Sudan,2010,Gross enrollment ratio - Lower secondary level (female),52.2
729,Sudan,2010,Students enrolled in upper secondary education (thousands),754
729,Sudan,2010,Gross enrollment ratio - Upper secondary level (male),33.9
729,Sudan,2010,Gross enrollment ratio - Upper secondary level (female),31.2
729,Sudan,2015,Students enrolled in primary education (thousands),"4,518"
729,Sudan,2015,Gross enrollment ratio - Primary (male),79.7
729,Sudan,2015,Gross enrollment ratio - Primary (female),72.6
729,Sudan,2015,Students enrolled in lower secondary education (thousands),"1,027"
729,Sudan,2015,Gross enrollment ratio - Lower secondary level (male),59.7
729,Sudan,2015,Gross enrollment ratio - Lower secondary level (female),54.7
729,Sudan,2015,Students enrolled in upper secondary education (thousands),"1,033"
729,Sudan,2015,Gross enrollment ratio - Upper secondary level (male),39.7
729,Sudan,2015,Gross enrollment ratio - Upper secondary level (female),41.9
729,Sudan,2018,Students enrolled in primary education (thousands),"5,118"
729,Sudan,2018,Gross enrollment ratio - Primary (male),80.6
729,Sudan,2018,Gross enrollment ratio - Primary (female),74.9
729,Sudan,2018,Students enrolled in lower secondary education (thousands),"1,108"
729,Sudan,2018,Gross enrollment ratio - Lower secondary level (male),60.4
729,Sudan,2018,Gross enrollment ratio - Lower secondary level (female),58.0
729,Sudan,2018,Students enrolled in upper secondary education (thousands),"1,108"
729,Sudan,2018,Gross enrollment ratio - Upper secondary level (male),39.4
729,Sudan,2018,Gross enrollment ratio - Upper secondary level (female),42.3
736,Sudan [former],2005,Students enrolled in primary education (thousands),"3,278"
736,Sudan [former],2005,Students enrolled in lower secondary education (thousands),761
736,Sudan [former],2005,Students enrolled in upper secondary education (thousands),609
736,Sudan [former],2009,Students enrolled in primary education (thousands),"4,744"
736,Sudan [former],2009,Students enrolled in lower secondary education (thousands),"1,056"
736,Sudan [former],2009,Students enrolled in upper secondary education (thousands),781
740,Suriname,2005,Students enrolled in primary education (thousands),66
740,Suriname,2005,Gross enrollment ratio - Primary (male),111.0
740,Suriname,2005,Gross enrollment ratio - Primary (female),104.5
740,Suriname,2005,Students enrolled in lower secondary education (thousands),32
740,Suriname,2005,Gross enrollment ratio - Lower secondary level (male),77.7
740,Suriname,2005,Gross enrollment ratio - Lower secondary level (female),92.5
740,Suriname,2005,Students enrolled in upper secondary education (thousands),13
740,Suriname,2005,Gross enrollment ratio - Upper secondary level (male),34.7
740,Suriname,2005,Gross enrollment ratio - Upper secondary level (female),59.4
740,Suriname,2010,Students enrolled in primary education (thousands),71
740,Suriname,2010,Gross enrollment ratio - Primary (male),110.5
740,Suriname,2010,Gross enrollment ratio - Primary (female),104.8
740,Suriname,2010,Students enrolled in lower secondary education (thousands),35
740,Suriname,2010,Gross enrollment ratio - Lower secondary level (male),83.7
740,Suriname,2010,Gross enrollment ratio - Lower secondary level (female),88.7
740,Suriname,2010,Students enrolled in upper secondary education (thousands),15
740,Suriname,2010,Gross enrollment ratio - Upper secondary level (male),39.7
740,Suriname,2010,Gross enrollment ratio - Upper secondary level (female),70.7
740,Suriname,2015,Students enrolled in primary education (thousands),72
740,Suriname,2015,Gross enrollment ratio - Primary (male),110.4
740,Suriname,2015,Gross enrollment ratio - Primary (female),106.8
740,Suriname,2015,Students enrolled in lower secondary education (thousands),39
740,Suriname,2015,Gross enrollment ratio - Lower secondary level (male),84.7
740,Suriname,2015,Gross enrollment ratio - Lower secondary level (female),94.8
740,Suriname,2015,Students enrolled in upper secondary education (thousands),15
740,Suriname,2015,Gross enrollment ratio - Upper secondary level (male),36.6
740,Suriname,2015,Gross enrollment ratio - Upper secondary level (female),62.3
740,Suriname,2021,Students enrolled in primary education (thousands),63
740,Suriname,2021,Gross enrollment ratio - Primary (male),100.4
740,Suriname,2021,Gross enrollment ratio - Primary (female),95.6
740,Suriname,2021,Students enrolled in lower secondary education (thousands),37
740,Suriname,2021,Gross enrollment ratio - Lower secondary level (male),80.1
740,Suriname,2021,Gross enrollment ratio - Lower secondary level (female),88.0
740,Suriname,2021,Students enrolled in upper secondary education (thousands),14
740,Suriname,2021,Gross enrollment ratio - Upper secondary level (male),34.9
740,Suriname,2021,Gross enrollment ratio - Upper secondary level (female),47.6
752,Sweden,2005,Students enrolled in primary education (thousands),658
752,Sweden,2005,Gross enrollment ratio - Primary (male),100.5
752,Sweden,2005,Gross enrollment ratio - Primary (female),100.0
752,Sweden,2005,Students enrolled in lower secondary education (thousands),387
752,Sweden,2005,Gross enrollment ratio - Lower secondary level (male),101.6
752,Sweden,2005,Gross enrollment ratio - Lower secondary level (female),101.3
752,Sweden,2005,Students enrolled in upper secondary education (thousands),349
752,Sweden,2005,Gross enrollment ratio - Upper secondary level (male),101.6
752,Sweden,2005,Gross enrollment ratio - Upper secondary level (female),101.3
752,Sweden,2010,Students enrolled in primary education (thousands),576
752,Sweden,2010,Gross enrollment ratio - Primary (male),99.4
752,Sweden,2010,Gross enrollment ratio - Primary (female),99.0
752,Sweden,2010,Students enrolled in lower secondary education (thousands),337
752,Sweden,2010,Gross enrollment ratio - Lower secondary level (male),103.0
752,Sweden,2010,Gross enrollment ratio - Lower secondary level (female),101.8
752,Sweden,2010,Students enrolled in upper secondary education (thousands),394
752,Sweden,2010,Gross enrollment ratio - Upper secondary level (male),102.6
752,Sweden,2010,Gross enrollment ratio - Upper secondary level (female),101.7
752,Sweden,2015,Students enrolled in primary education (thousands),792
752,Sweden,2015,Gross enrollment ratio - Primary (male),117.3
752,Sweden,2015,Gross enrollment ratio - Primary (female),122.1
752,Sweden,2015,Students enrolled in lower secondary education (thousands),334
752,Sweden,2015,Gross enrollment ratio - Lower secondary level (male),108.0
752,Sweden,2015,Gross enrollment ratio - Lower secondary level (female),113.3
752,Sweden,2015,Students enrolled in upper secondary education (thousands),510
752,Sweden,2015,Gross enrollment ratio - Upper secondary level (male),148.5
752,Sweden,2015,Gross enrollment ratio - Upper secondary level (female),179.7
752,Sweden,2022,Students enrolled in primary education (thousands),878
752,Sweden,2022,Gross enrollment ratio - Primary (male),112.7
752,Sweden,2022,Gross enrollment ratio - Primary (female),120.4
752,Sweden,2022,Students enrolled in lower secondary education (thousands),413
752,Sweden,2022,Gross enrollment ratio - Lower secondary level (male),108.7
752,Sweden,2022,Gross enrollment ratio - Lower secondary level (female),114.6
752,Sweden,2022,Students enrolled in upper secondary education (thousands),596
752,Sweden,2022,Gross enrollment ratio - Upper secondary level (male),153.0
752,Sweden,2022,Gross enrollment ratio - Upper secondary level (female),185.0
756,Switzerland,2005,Students enrolled in primary education (thousands),524
756,Switzerland,2005,Gross enrollment ratio - Primary (male),104.2
756,Switzerland,2005,Gross enrollment ratio - Primary (female),103.7
756,Switzerland,2005,Students enrolled in lower secondary education (thousands),297
756,Switzerland,2005,Gross enrollment ratio - Lower secondary level (male),109.9
756,Switzerland,2005,Gross enrollment ratio - Lower secondary level (female),112.6
756,Switzerland,2005,Students enrolled in upper secondary education (thousands),278
756,Switzerland,2005,Gross enrollment ratio - Upper secondary level (male),86.0
756,Switzerland,2005,Gross enrollment ratio - Upper secondary level (female),74.5
756,Switzerland,2010,Students enrolled in primary education (thousands),493
756,Switzerland,2010,Gross enrollment ratio - Primary (male),103.5
756,Switzerland,2010,Gross enrollment ratio - Primary (female),103.3
756,Switzerland,2010,Students enrolled in lower secondary education (thousands),290
756,Switzerland,2010,Gross enrollment ratio - Lower secondary level (male),110.5
756,Switzerland,2010,Gross enrollment ratio - Lower secondary level (female),113.5
756,Switzerland,2010,Students enrolled in upper secondary education (thousands),316
756,Switzerland,2010,Gross enrollment ratio - Upper secondary level (male),89.0
756,Switzerland,2010,Gross enrollment ratio - Upper secondary level (female),82.5
756,Switzerland,2015,Students enrolled in primary education (thousands),490
756,Switzerland,2015,Gross enrollment ratio - Primary (male),102.4
756,Switzerland,2015,Gross enrollment ratio - Primary (female),101.9
756,Switzerland,2015,Students enrolled in lower secondary education (thousands),262
756,Switzerland,2015,Gross enrollment ratio - Lower secondary level (male),107.4
756,Switzerland,2015,Gross enrollment ratio - Lower secondary level (female),107.1
756,Switzerland,2015,Students enrolled in upper secondary education (thousands),353
756,Switzerland,2015,Gross enrollment ratio - Upper secondary level (male),104.2
756,Switzerland,2015,Gross enrollment ratio - Upper secondary level (female),98.8
756,Switzerland,2022,Students enrolled in primary education (thousands),539
756,Switzerland,2022,Gross enrollment ratio - Primary (male),101.4
756,Switzerland,2022,Gross enrollment ratio - Primary (female),101.3
756,Switzerland,2022,Students enrolled in lower secondary education (thousands),267
756,Switzerland,2022,Gross enrollment ratio - Lower secondary level (male),102.9
756,Switzerland,2022,Gross enrollment ratio - Lower secondary level (female),102.8
756,Switzerland,2022,Students enrolled in upper secondary education (thousands),350
756,Switzerland,2022,Gross enrollment ratio - Upper secondary level (male),106.9
756,Switzerland,2022,Gross enrollment ratio - Upper secondary level (female),100.5
760,Syrian Arab Republic,2005,Students enrolled in primary education (thousands),"2,252"
760,Syrian Arab Republic,2005,Gross enrollment ratio - Primary (male),123.5
760,Syrian Arab Republic,2005,Gross enrollment ratio - Primary (female),118.2
760,Syrian Arab Republic,2005,Students enrolled in lower secondary education (thousands),"1,955"
760,Syrian Arab Republic,2005,Gross enrollment ratio - Lower secondary level (male),92.9
760,Syrian Arab Republic,2005,Gross enrollment ratio - Lower secondary level (female),86.5
760,Syrian Arab Republic,2005,Students enrolled in upper secondary education (thousands),434
760,Syrian Arab Republic,2005,Gross enrollment ratio - Upper secondary level (male),34.5
760,Syrian Arab Republic,2005,Gross enrollment ratio - Upper secondary level (female),33.6
760,Syrian Arab Republic,2010,Students enrolled in primary education (thousands),"2,429"
760,Syrian Arab Republic,2010,Gross enrollment ratio - Primary (male),119.3
760,Syrian Arab Republic,2010,Gross enrollment ratio - Primary (female),114.8
760,Syrian Arab Republic,2010,Students enrolled in lower secondary education (thousands),"2,232"
760,Syrian Arab Republic,2010,Gross enrollment ratio - Lower secondary level (male),95.8
760,Syrian Arab Republic,2010,Gross enrollment ratio - Lower secondary level (female),93.3
760,Syrian Arab Republic,2010,Students enrolled in upper secondary education (thousands),499
760,Syrian Arab Republic,2010,Gross enrollment ratio - Upper secondary level (male),36.1
760,Syrian Arab Republic,2010,Gross enrollment ratio - Upper secondary level (female),38.6
760,Syrian Arab Republic,2013,Students enrolled in primary education (thousands),"1,547"
760,Syrian Arab Republic,2013,Gross enrollment ratio - Primary (male),70.8
760,Syrian Arab Republic,2013,Gross enrollment ratio - Primary (female),68.7
760,Syrian Arab Republic,2013,Students enrolled in lower secondary education (thousands),"1,446"
760,Syrian Arab Republic,2013,Gross enrollment ratio - Lower secondary level (male),59.9
