"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Slovakia","2007","Not applicable","Not applicable","Percent","7.30849"
"Slovakia","2006","Not applicable","Not applicable","Percent","4.40177"
"Slovakia","2005","Not applicable","Not applicable","Percent","2.22358"
"Slovakia","2004","Not applicable","Not applicable","Percent","1.23643"
"Slovakia","2003","Not applicable","Not applicable","Percent","0.77108"
"Slovakia","2002","Not applicable","Not applicable","Percent","0.96003"
"Slovakia","2001","Not applicable","Not applicable","Percent","0.83594"
"Slovakia","2000","Not applicable","Not applicable","Percent","0.21116"
"Slovakia","1999","Not applicable","Not applicable","Percent","0.11555"
"Slovakia","1998","Not applicable","Not applicable","Percent","0.03988"
"Slovenia","2014","Not applicable","Not applicable","Percent","13.37644"
"Slovenia","2013","Not applicable","Not applicable","Percent","14.31642"
"Slovenia","2012","Not applicable","Not applicable","Percent","13.55442"
"Slovenia","2011","Not applicable","Not applicable","Percent","13.94422"
"Slovenia","2010","Not applicable","Not applicable","Percent","13.41481"
"Slovenia","2009","Not applicable","Not applicable","Percent","11.9922"
"Slovenia","2008","Not applicable","Not applicable","Percent","11.49552"
"Slovenia","2007","Not applicable","Not applicable","Percent","10.4723"
"Slovenia","2006","Not applicable","Not applicable","Percent","9.19473"
"Slovenia","2005","Not applicable","Not applicable","Percent","8.02384"
"Slovenia","2004","Not applicable","Not applicable","Percent","6.87574"
"Slovenia","2002","Not applicable","Not applicable","Percent","94.81122"
"Slovenia","2001","Not applicable","Not applicable","Percent","95.26089"
"Slovenia","2000","Not applicable","Not applicable","Percent","97.48019"
"Slovenia","1999","Not applicable","Not applicable","Percent","98.32546"
"South Africa","2013","Not applicable","Not applicable","Percent","5.01123"
"South Africa","2012","Not applicable","Not applicable","Percent","5.22153"
"Spain","2014","Not applicable","Not applicable","Percent","17.21494"
"Spain","2013","Not applicable","Not applicable","Percent","16.28897"
"Spain","2012","Not applicable","Not applicable","Percent","15.24705"
"Spain","2011","Not applicable","Not applicable","Percent","14.74743"
"Spain","2010","Not applicable","Not applicable","Percent","14.83289"
"Spain","2009","Not applicable","Not applicable","Percent","11.70619"
"Spain","2008","Not applicable","Not applicable","Percent","14.08716"
"Spain","2007","Not applicable","Not applicable","Percent","13.78888"
"Spain","2006","Not applicable","Not applicable","Percent","13.42045"
"Spain","2005","Not applicable","Not applicable","Percent","13.32029"
"Spain","2004","Not applicable","Not applicable","Percent","13.59115"
"Spain","2003","Not applicable","Not applicable","Percent","13.59187"
"Spain","2002","Not applicable","Not applicable","Percent","13.57685"
"Spain","2001","Not applicable","Not applicable","Percent","13.18017"
"Spain","2000","Not applicable","Not applicable","Percent","12.28762"
"Sri Lanka","2013","Not applicable","Not applicable","Percent","6.50577"
"Sri Lanka","2012","Not applicable","Not applicable","Percent","4.75959"
"Sri Lanka","2011","Not applicable","Not applicable","Percent","0"
"Sri Lanka","2010","Not applicable","Not applicable","Percent","0"
"Sudan","2013","Not applicable","Not applicable","Percent","22.97383"
"Swaziland","2013","Not applicable","Not applicable","Percent","11.39382"
"Swaziland","2006","Not applicable","Not applicable","Percent","0"
"Swaziland","2005","Not applicable","Not applicable","Percent","0"
"Sweden","2014","Not applicable","Not applicable","Percent","8.99768"
"Sweden","2013","Not applicable","Not applicable","Percent","8.85496"
"Sweden","2012","Not applicable","Not applicable","Percent","8.77157"
"Sweden","2011","Not applicable","Not applicable","Percent","8.80871"
"Sweden","2010","Not applicable","Not applicable","Percent","8.7404"
"Sweden","2009","Not applicable","Not applicable","Percent","8.96067"
"Sweden","2008","Not applicable","Not applicable","Percent","8.61902"
"Sweden","2007","Not applicable","Not applicable","Percent","7.98434"
"Sweden","2006","Not applicable","Not applicable","Percent","7.76098"
"Sweden","2005","Not applicable","Not applicable","Percent","7.45706"
"Sweden","2004","Not applicable","Not applicable","Percent","7.29803"
"Sweden","2003","Not applicable","Not applicable","Percent","7.34969"
"Sweden","2002","Not applicable","Not applicable","Percent","6.73029"
"Sweden","2001","Not applicable","Not applicable","Percent","6.43903"
"Sweden","2000","Not applicable","Not applicable","Percent","6.33191"
"Sweden","1999","Not applicable","Not applicable","Percent","6.13982"
"Switzerland","2014","Not applicable","Not applicable","Percent","18.13724"
"Switzerland","2013","Not applicable","Not applicable","Percent","17.91831"
"Switzerland","2012","Not applicable","Not applicable","Percent","18.11828"
"Switzerland","2011","Not applicable","Not applicable","Percent","17.04877"
"Switzerland","2010","Not applicable","Not applicable","Percent","17.38866"
"Switzerland","2009","Not applicable","Not applicable","Percent","17.47242"
"Switzerland","2008","Not applicable","Not applicable","Percent","17.36855"
"Switzerland","2007","Not applicable","Not applicable","Percent","18.53016"
"Switzerland","2006","Not applicable","Not applicable","Percent","18.64741"
"Switzerland","2005","Not applicable","Not applicable","Percent","19.44706"
"Switzerland","2004","Not applicable","Not applicable","Percent","21.33893"
"Switzerland","2003","Not applicable","Not applicable","Percent","21.65139"
"Switzerland","2002","Not applicable","Not applicable","Percent","20.63556"
"Switzerland","2001","Not applicable","Not applicable","Percent","19.91516"
"Switzerland","2000","Not applicable","Not applicable","Percent","19.61448"
"Switzerland","1999","Not applicable","Not applicable","Percent","18.62715"
"Tajikistan","2015","Not applicable","Not applicable","Percent","1.17279"
"Tajikistan","2014","Not applicable","Not applicable","Percent","1.22532"
"Tajikistan","2013","Not applicable","Not applicable","Percent","1.31649"
"Tajikistan","2012","Not applicable","Not applicable","Percent","1.36811"
"Tajikistan","2008","Not applicable","Not applicable","Percent","0"
"Tajikistan","2007","Not applicable","Not applicable","Percent","0"
"Tajikistan","2006","Not applicable","Not applicable","Percent","0"
"Tajikistan","2005","Not applicable","Not applicable","Percent","0"
"Tajikistan","2004","Not applicable","Not applicable","Percent","0"
"Tajikistan","2003","Not applicable","Not applicable","Percent","0"
"Tajikistan","2002","Not applicable","Not applicable","Percent","0"
"Tajikistan","2001","Not applicable","Not applicable","Percent","0"
"Tajikistan","2000","Not applicable","Not applicable","Percent","0"
"Tajikistan","1999","Not applicable","Not applicable","Percent","0"
"Thailand","2014","Not applicable","Not applicable","Percent","15.81985"
"Thailand","2013","Not applicable","Not applicable","Percent","16.40899"
"Thailand","2012","Not applicable","Not applicable","Percent","16.34391"
"Thailand","2011","Not applicable","Not applicable","Percent","18.2682"
"Thailand","2010","Not applicable","Not applicable","Percent","17.56536"
"Thailand","2009","Not applicable","Not applicable","Percent","17.4514"
"Thailand","2008","Not applicable","Not applicable","Percent","17.34197"
"Thailand","2007","Not applicable","Not applicable","Percent","16.55846"
"Thailand","2006","Not applicable","Not applicable","Percent","16.30773"
"Thailand","2005","Not applicable","Not applicable","Percent","16.93991"
"Thailand","2004","Not applicable","Not applicable","Percent","18.45621"
"Thailand","2002","Not applicable","Not applicable","Percent","18.8381"
"Thailand","2001","Not applicable","Not applicable","Percent","18.85294"
"Thailand","2000","Not applicable","Not applicable","Percent","19.53883"
"Thailand","1999","Not applicable","Not applicable","Percent","21.03042"
"The former Yugoslav Republic of Macedonia","2013","Not applicable","Not applicable","Percent","13.4867"
"The former Yugoslav Republic of Macedonia","2012","Not applicable","Not applicable","Percent","15.7017"
"The former Yugoslav Republic of Macedonia","2010","Not applicable","Not applicable","Percent","21.18548"
"The former Yugoslav Republic of Macedonia","2009","Not applicable","Not applicable","Percent","18.88804"
"The former Yugoslav Republic of Macedonia","2008","Not applicable","Not applicable","Percent","18.06302"
"The former Yugoslav Republic of Macedonia","2007","Not applicable","Not applicable","Percent","17.05871"
"The former Yugoslav Republic of Macedonia","2006","Not applicable","Not applicable","Percent","4.25074"
"The former Yugoslav Republic of Macedonia","2004","Not applicable","Not applicable","Percent","0"
"The former Yugoslav Republic of Macedonia","2003","Not applicable","Not applicable","Percent","0.43398"
"Timor-Leste","2009","Not applicable","Not applicable","Percent","42.90668"
"Togo","2014","Not applicable","Not applicable","Percent","18.4457"
"Togo","2013","Not applicable","Not applicable","Percent","13.54204"
"Togo","2012","Not applicable","Not applicable","Percent","13.70072"
"Togo","2011","Not applicable","Not applicable","Percent","11.66373"
"Togo","2010","Not applicable","Not applicable","Percent","13.24899"
"Tonga","1999","Not applicable","Not applicable","Percent","67.03297"
"Trinidad and Tobago","2004","Not applicable","Not applicable","Percent","10.04119"
"Tunisia","2014","Not applicable","Not applicable","Percent","7.84172"
"Tunisia","2013","Not applicable","Not applicable","Percent","6.48502"
"Tunisia","2010","Not applicable","Not applicable","Percent","3.40109"
"Tunisia","2009","Not applicable","Not applicable","Percent","2.40934"
"Tunisia","2008","Not applicable","Not applicable","Percent","1.68782"
"Tunisia","2007","Not applicable","Not applicable","Percent","1.19245"
"Tunisia","2006","Not applicable","Not applicable","Percent","1.02751"
"Tunisia","2004","Not applicable","Not applicable","Percent","0.65197"
"Tunisia","2000","Not applicable","Not applicable","Percent","0"
"Turkey","2013","Not applicable","Not applicable","Percent","5.93928"
"Turkey","2012","Not applicable","Not applicable","Percent","5.39618"
"Turkey","2011","Not applicable","Not applicable","Percent","5.16315"
"Turkey","2010","Not applicable","Not applicable","Percent","5.15194"
"Turkey","2009","Not applicable","Not applicable","Percent","5.68198"
"Turkey","2008","Not applicable","Not applicable","Percent","5.53912"
"Turkey","2007","Not applicable","Not applicable","Percent","5.07433"
"Turkey","2006","Not applicable","Not applicable","Percent","4.76922"
"Turkey","2005","Not applicable","Not applicable","Percent","4.43236"
"Turkey","2004","Not applicable","Not applicable","Percent","3.9176"
"Turkey","2003","Not applicable","Not applicable","Percent","3.34723"
"Turkey","2002","Not applicable","Not applicable","Percent","3.32319"
"Turkey","2001","Not applicable","Not applicable","Percent","3.15611"
"Turks and Caicos Islands","2010","Not applicable","Not applicable","Percent","100"
"Uganda","2011","Not applicable","Not applicable","Percent","46.65529"
"Uganda","2009","Not applicable","Not applicable","Percent","40.11801"
"Uganda","2008","Not applicable","Not applicable","Percent","40.1177"
"Uganda","2004","Not applicable","Not applicable","Percent","10.09167"
"Uganda","1999","Not applicable","Not applicable","Percent","9.63021"
"Ukraine","2014","Not applicable","Not applicable","Percent","8.9497"
"Ukraine","2013","Not applicable","Not applicable","Percent","10.18215"
"Ukraine","2012","Not applicable","Not applicable","Percent","11.29369"
"Ukraine","2011","Not applicable","Not applicable","Percent","12.12448"
"Ukraine","2010","Not applicable","Not applicable","Percent","13.54704"
"Ukraine","2009","Not applicable","Not applicable","Percent","14.89585"
"Ukraine","2008","Not applicable","Not applicable","Percent","15.26267"
"Ukraine","2007","Not applicable","Not applicable","Percent","15.14258"
"Ukraine","2006","Not applicable","Not applicable","Percent","14.70273"
"Ukraine","2005","Not applicable","Not applicable","Percent","13.44341"
"Ukraine","2004","Not applicable","Not applicable","Percent","11.75454"
"Ukraine","2003","Not applicable","Not applicable","Percent","10.36921"
"Ukraine","2002","Not applicable","Not applicable","Percent","9.27284"
"Ukraine","2001","Not applicable","Not applicable","Percent","8.20636"
"United Arab Emirates","2014","Not applicable","Not applicable","Percent","67.24661"
"United Arab Emirates","2013","Not applicable","Not applicable","Percent","68.61479"
"United Kingdom of Great Britain and Northern Ireland","2014","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2013","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2012","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2011","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2010","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2009","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2008","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2007","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2006","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2005","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2004","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2003","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2002","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2001","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","2000","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","1999","Not applicable","Not applicable","Percent","100"
"United Kingdom of Great Britain and Northern Ireland","1998","Not applicable","Not applicable","Percent","100"
"United Republic of Tanzania","2013","Not applicable","Not applicable","Percent","33.82366"
"United Republic of Tanzania","2010","Not applicable","Not applicable","Percent","16.28541"
"United Republic of Tanzania","2003","Not applicable","Not applicable","Percent","5.42691"
"United Republic of Tanzania","1999","Not applicable","Not applicable","Percent","39.39683"
"United States of America","2014","Not applicable","Not applicable","Percent","27.52536"
"United States of America","2013","Not applicable","Not applicable","Percent","27.83729"
"United States of America","2012","Not applicable","Not applicable","Percent","28.02651"
"United States of America","2011","Not applicable","Not applicable","Percent","27.94672"
"United States of America","2010","Not applicable","Not applicable","Percent","27.4973"
"United States of America","2009","Not applicable","Not applicable","Percent","26.85814"
"United States of America","2008","Not applicable","Not applicable","Percent","26.07034"
"United States of America","2007","Not applicable","Not applicable","Percent","25.78282"
"United States of America","2006","Not applicable","Not applicable","Percent","25.53623"
"United States of America","2005","Not applicable","Not applicable","Percent","24.84901"
"United States of America","2004","Not applicable","Not applicable","Percent","23.92485"
"United States of America","2003","Not applicable","Not applicable","Percent","23.23492"
"United States of America","2002","Not applicable","Not applicable","Percent","23.1971"
"United States of America","2001","Not applicable","Not applicable","Percent","25.96389"
"United States of America","2000","Not applicable","Not applicable","Percent","26.34637"
"United States of America","1999","Not applicable","Not applicable","Percent","29.06998"
"Uruguay","2010","Not applicable","Not applicable","Percent","13.75677"
"Uruguay","2009","Not applicable","Not applicable","Percent","12.97233"
"Uruguay","2008","Not applicable","Not applicable","Percent","11.86307"
"Uruguay","2007","Not applicable","Not applicable","Percent","11.4964"
"Uruguay","2006","Not applicable","Not applicable","Percent","14.79871"
"Uruguay","2005","Not applicable","Not applicable","Percent","13.56203"
"Uruguay","2004","Not applicable","Not applicable","Percent","9.7599"
"Uruguay","2003","Not applicable","Not applicable","Percent","9.65928"
"Uruguay","2002","Not applicable","Not applicable","Percent","10.23979"
"Uruguay","2001","Not applicable","Not applicable","Percent","11.01006"
"Uzbekistan","2011","Not applicable","Not applicable","Percent","0"
"Uzbekistan","2010","Not applicable","Not applicable","Percent","0"
"Uzbekistan","2009","Not applicable","Not applicable","Percent","0"
"Uzbekistan","2008","Not applicable","Not applicable","Percent","0"
"Uzbekistan","2007","Not applicable","Not applicable","Percent","0"
"Uzbekistan","2006","Not applicable","Not applicable","Percent","0"
"Venezuela (Bolivarian Republic of)","2009","Not applicable","Not applicable","Percent","28.84744"
"Venezuela (Bolivarian Republic of)","2008","Not applicable","Not applicable","Percent","27.99328"
"Venezuela (Bolivarian Republic of)","2004","Not applicable","Not applicable","Percent","41.60338"
"Venezuela (Bolivarian Republic of)","2002","Not applicable","Not applicable","Percent","27.07992"
"Venezuela (Bolivarian Republic of)","2000","Not applicable","Not applicable","Percent","43.55607"
"Viet Nam","2014","Not applicable","Not applicable","Percent","13.80802"
"Viet Nam","2013","Not applicable","Not applicable","Percent","13.98435"
"Viet Nam","2012","Not applicable","Not applicable","Percent","14.90861"
"Viet Nam","2011","Not applicable","Not applicable","Percent","15.01852"
"Viet Nam","2009","Not applicable","Not applicable","Percent","12.29704"
"Viet Nam","2008","Not applicable","Not applicable","Percent","11.41121"
"Viet Nam","2007","Not applicable","Not applicable","Percent","11.76965"
"Viet Nam","2005","Not applicable","Not applicable","Percent","10.17022"
"Viet Nam","2003","Not applicable","Not applicable","Percent","8.8319"
"Viet Nam","2002","Not applicable","Not applicable","Percent","9.13818"
"Viet Nam","2001","Not applicable","Not applicable","Percent","10.61084"
"Viet Nam","2000","Not applicable","Not applicable","Percent","13.05322"
"Viet Nam","1999","Not applicable","Not applicable","Percent","8.54591"
"Yemen","2011","Not applicable","Not applicable","Percent","23.10148"
"Yemen","2007","Not applicable","Not applicable","Percent","20.07874"
"Yemen","2006","Not applicable","Not applicable","Percent","13.35205"
"Yemen","2004","Not applicable","Not applicable","Percent","8.68741"
"Yemen","1999","Not applicable","Not applicable","Percent","7.56795"
"Zimbabwe","2011","Not applicable","Not applicable","Percent","13.04604"
"Zimbabwe","2010","Not applicable","Not applicable","Percent","12.81775"

