Region/Country/Area,Country/Area name,Year,Variables,Data values
470,Malta,2021,Ratio of girls to boys in lower secondary education,0.98
470,Malta,2021,Ratio of girls to boys in upper secondary education,1.03
484,Mexico,2021,Teachers at primary level,"568,857"
484,Mexico,2021,Teachers with minimum required qualifications at primary level,90.9
484,Mexico,2021,Teachers at lower secondary level,"437,706"
484,Mexico,2021,Teachers at upper secondary level,"408,267"
484,Mexico,2021,Basic access to computers by level of education: Primary,47
484,Mexico,2021,Basic access to computers by level of education: Lower secondary,60
484,Mexico,2021,Basic access to computers by level of education: Upper secondary,70
484,Mexico,2021,Ratio of girls to boys in primary education,1
484,Mexico,2021,Ratio of girls to boys in lower secondary education,1.11
484,Mexico,2021,Ratio of girls to boys in upper secondary education,1.1
498,Republic of Moldova,2021,Teachers at primary level,"7,579"
498,Republic of Moldova,2021,Teachers with minimum required qualifications at primary level,100
498,Republic of Moldova,2021,Teachers at lower secondary level,"15,041"
498,Republic of Moldova,2021,Teachers with minimum required qualifications at lower secondary level,100
498,Republic of Moldova,2021,Teachers at upper secondary level,"5,826"
498,Republic of Moldova,2021,Teachers with minimum required qualifications at upper secondary level,100
498,Republic of Moldova,2021,Ratio of girls to boys in primary education,0.99
498,Republic of Moldova,2021,Ratio of girls to boys in lower secondary education,0.99
498,Republic of Moldova,2021,Ratio of girls to boys in upper secondary education,1
499,Montenegro,2021,Basic access to computers by level of education: Primary,51.1
499,Montenegro,2021,Ratio of girls to boys in primary education,1
499,Montenegro,2021,Ratio of girls to boys in lower secondary education,0.98
499,Montenegro,2021,Ratio of girls to boys in upper secondary education,1
528,Netherlands (Kingdom of the),2021,Teachers at primary level,"101,614"
528,Netherlands (Kingdom of the),2021,Teachers at lower secondary level,"56,878"
528,Netherlands (Kingdom of the),2021,Teachers at upper secondary level,"58,233"
528,Netherlands (Kingdom of the),2021,Students enrolled in primary education (thousands),"1,155"
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Primary (male),104.7
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Primary (female),104.1
528,Netherlands (Kingdom of the),2021,Students enrolled in lower secondary education (thousands),754
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Lower secondary level (male),75.5
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Lower secondary level (female),96.1
528,Netherlands (Kingdom of the),2021,Students enrolled in upper secondary education (thousands),839
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Upper secondary level (male),131.3
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Upper secondary level (female),140.3
528,Netherlands (Kingdom of the),2021,Ratio of girls to boys in primary education,0.99
528,Netherlands (Kingdom of the),2021,Ratio of girls to boys in lower secondary education,0.95
528,Netherlands (Kingdom of the),2021,Ratio of girls to boys in upper secondary education,1.06
554,New Zealand,2021,Teachers at primary level,"26,607"
554,New Zealand,2021,Teachers at lower secondary level,"18,316"
554,New Zealand,2021,Teachers at upper secondary level,"18,580"
554,New Zealand,2021,Students enrolled in primary education (thousands),385
554,New Zealand,2021,Gross enrollment ratio - Primary (male),97.8
554,New Zealand,2021,Gross enrollment ratio - Primary (female),98.1
554,New Zealand,2021,Students enrolled in lower secondary education (thousands),276
554,New Zealand,2021,Gross enrollment ratio - Lower secondary level (male),102.6
554,New Zealand,2021,Gross enrollment ratio - Lower secondary level (female),102.2
554,New Zealand,2021,Students enrolled in upper secondary education (thousands),263
554,New Zealand,2021,Gross enrollment ratio - Upper secondary level (male),132.1
554,New Zealand,2021,Gross enrollment ratio - Upper secondary level (female),146.8
554,New Zealand,2021,Basic access to computers by level of education: Primary,96.3
554,New Zealand,2021,Ratio of girls to boys in primary education,1
554,New Zealand,2021,Ratio of girls to boys in lower secondary education,1
554,New Zealand,2021,Ratio of girls to boys in upper secondary education,1.1
578,Norway,2021,Teachers at primary level,"51,613"
578,Norway,2021,Teachers at lower secondary level,"29,412"
578,Norway,2021,Teachers at upper secondary level,"26,797"
578,Norway,2021,Students enrolled in primary education (thousands),444
578,Norway,2021,Gross enrollment ratio - Primary (male),98.9
578,Norway,2021,Gross enrollment ratio - Primary (female),99
578,Norway,2021,Students enrolled in lower secondary education (thousands),201
578,Norway,2021,Gross enrollment ratio - Lower secondary level (male),102.8
578,Norway,2021,Gross enrollment ratio - Lower secondary level (female),106.2
578,Norway,2021,Students enrolled in upper secondary education (thousands),256
578,Norway,2021,Gross enrollment ratio - Upper secondary level (male),140.9
578,Norway,2021,Gross enrollment ratio - Upper secondary level (female),129.6
578,Norway,2021,Ratio of girls to boys in primary education,1
578,Norway,2021,Ratio of girls to boys in lower secondary education,1.03
578,Norway,2021,Ratio of girls to boys in upper secondary education,0.92
616,Poland,2021,Basic access to computers by level of education: Primary,100
616,Poland,2021,Basic access to computers by level of education: Lower secondary,100
616,Poland,2021,Basic access to computers by level of education: Upper secondary,100
616,Poland,2021,Ratio of girls to boys in primary education,0.99
616,Poland,2021,Ratio of girls to boys in lower secondary education,0.99
616,Poland,2021,Ratio of girls to boys in upper secondary education,0.99
620,Portugal,2021,Teachers at primary level,"52,436"
620,Portugal,2021,Teachers at lower secondary level,"41,820"
620,Portugal,2021,Students enrolled in primary education (thousands),583
620,Portugal,2021,Gross enrollment ratio - Primary (male),105.4
620,Portugal,2021,Gross enrollment ratio - Primary (female),104.4
620,Portugal,2021,Students enrolled in lower secondary education (thousands),343
620,Portugal,2021,Gross enrollment ratio - Lower secondary level (male),114.5
620,Portugal,2021,Gross enrollment ratio - Lower secondary level (female),111.5
620,Portugal,2021,Students enrolled in upper secondary education (thousands),394
620,Portugal,2021,Gross enrollment ratio - Upper secondary level (male),121.2
620,Portugal,2021,Gross enrollment ratio - Upper secondary level (female),125.7
620,Portugal,2021,Basic access to computers by level of education: Primary,99.5
620,Portugal,2021,Basic access to computers by level of education: Lower secondary,99
620,Portugal,2021,Basic access to computers by level of education: Upper secondary,98
620,Portugal,2021,Ratio of girls to boys in primary education,0.99
620,Portugal,2021,Ratio of girls to boys in lower secondary education,0.97
620,Portugal,2021,Ratio of girls to boys in upper secondary education,1.04
642,Romania,2021,Teachers at primary level,"47,048"
642,Romania,2021,Teachers at lower secondary level,"69,555"
642,Romania,2021,Teachers at upper secondary level,"55,135"
642,Romania,2021,Students enrolled in primary education (thousands),877
642,Romania,2021,Gross enrollment ratio - Primary (male),91.3
642,Romania,2021,Gross enrollment ratio - Primary (female),90.2
642,Romania,2021,Students enrolled in lower secondary education (thousands),713
642,Romania,2021,Gross enrollment ratio - Lower secondary level (male),84.8
642,Romania,2021,Gross enrollment ratio - Lower secondary level (female),83.1
642,Romania,2021,Students enrolled in upper secondary education (thousands),730
642,Romania,2021,Gross enrollment ratio - Upper secondary level (male),87.2
642,Romania,2021,Gross enrollment ratio - Upper secondary level (female),89.8
642,Romania,2021,Ratio of girls to boys in primary education,0.99
642,Romania,2021,Ratio of girls to boys in lower secondary education,0.98
642,Romania,2021,Ratio of girls to boys in upper secondary education,1.03
643,Russian Federation,2021,Basic access to computers by level of education: Primary,37.9
643,Russian Federation,2021,Ratio of girls to boys in primary education,0.99
643,Russian Federation,2021,Ratio of girls to boys in lower secondary education,0.95
643,Russian Federation,2021,Ratio of girls to boys in upper secondary education,1.12
674,San Marino,2021,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),9.8
674,San Marino,2021,All staff compensation as % of total expenditure in public institutions (%),89.6
674,San Marino,2021,Capital expenditure as % of total expenditure in public institutions (%),0.6
674,San Marino,2021,Basic access to computers by level of education: Primary,100
674,San Marino,2021,Basic access to computers by level of education: Lower secondary,100
674,San Marino,2021,Basic access to computers by level of education: Upper secondary,100
674,San Marino,2021,Ratio of girls to boys in primary education,0.99
674,San Marino,2021,Ratio of girls to boys in lower secondary education,1.08
674,San Marino,2021,Ratio of girls to boys in upper secondary education,0.74
688,Serbia,2021,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.6
688,Serbia,2021,All staff compensation as % of total expenditure in public institutions (%),80.7
688,Serbia,2021,Capital expenditure as % of total expenditure in public institutions (%),2.6
688,Serbia,2021,Basic access to computers by level of education: Primary,42
688,Serbia,2021,Ratio of girls to boys in primary education,1
688,Serbia,2021,Ratio of girls to boys in lower secondary education,1
688,Serbia,2021,Ratio of girls to boys in upper secondary education,1.03
703,Slovakia,2021,Ratio of girls to boys in primary education,1
703,Slovakia,2021,Ratio of girls to boys in lower secondary education,0.99
703,Slovakia,2021,Ratio of girls to boys in upper secondary education,1.05
705,Slovenia,2021,Ratio of girls to boys in primary education,1
705,Slovenia,2021,Ratio of girls to boys in lower secondary education,1
705,Slovenia,2021,Ratio of girls to boys in upper secondary education,1.01
724,Spain,2021,Teachers at primary level,"247,980"
724,Spain,2021,Teachers with minimum required qualifications at primary level,100
724,Spain,2021,Teachers at lower secondary level,"160,608"
724,Spain,2021,Teachers with minimum required qualifications at lower secondary level,100
724,Spain,2021,Teachers at upper secondary level,"168,518"
724,Spain,2021,Teachers with minimum required qualifications at upper secondary level,100
724,Spain,2021,Students enrolled in primary education (thousands),"2,927"
724,Spain,2021,Gross enrollment ratio - Primary (male),102.7
724,Spain,2021,Gross enrollment ratio - Primary (female),103.1
724,Spain,2021,Students enrolled in lower secondary education (thousands),"1,724"
724,Spain,2021,Gross enrollment ratio - Lower secondary level (male),111.7
724,Spain,2021,Gross enrollment ratio - Lower secondary level (female),111.4
724,Spain,2021,Students enrolled in upper secondary education (thousands),"1,883"
724,Spain,2021,Gross enrollment ratio - Upper secondary level (male),122.3
724,Spain,2021,Gross enrollment ratio - Upper secondary level (female),132
724,Spain,2021,Basic access to computers by level of education: Primary,100
724,Spain,2021,Basic access to computers by level of education: Lower secondary,100
724,Spain,2021,Basic access to computers by level of education: Upper secondary,100
724,Spain,2021,Ratio of girls to boys in primary education,1
724,Spain,2021,Ratio of girls to boys in lower secondary education,1
724,Spain,2021,Ratio of girls to boys in upper secondary education,1.07
752,Sweden,2021,Basic access to computers by level of education: Primary,100
752,Sweden,2021,Basic access to computers by level of education: Lower secondary,100
752,Sweden,2021,Basic access to computers by level of education: Upper secondary,100
752,Sweden,2021,Ratio of girls to boys in primary education,1.06
752,Sweden,2021,Ratio of girls to boys in lower secondary education,1.05
752,Sweden,2021,Ratio of girls to boys in upper secondary education,1.15
756,Switzerland,2021,Ratio of girls to boys in primary education,1
756,Switzerland,2021,Ratio of girls to boys in lower secondary education,1
756,Switzerland,2021,Ratio of girls to boys in upper secondary education,0.94
804,Ukraine,2021,Teachers at primary level,"116,084"
804,Ukraine,2021,Teachers with minimum required qualifications at primary level,90
804,Ukraine,2021,Students enrolled in primary education (thousands),"1,722"
804,Ukraine,2021,Gross enrollment ratio - Primary (male),90.8
804,Ukraine,2021,Gross enrollment ratio - Primary (female),91.6
804,Ukraine,2021,Students enrolled in lower secondary education (thousands),"1,985"
804,Ukraine,2021,Gross enrollment ratio - Lower secondary level (male),85.8
804,Ukraine,2021,Gross enrollment ratio - Lower secondary level (female),87.3
804,Ukraine,2021,Students enrolled in upper secondary education (thousands),632
804,Ukraine,2021,Gross enrollment ratio - Upper secondary level (male),79.8
804,Ukraine,2021,Gross enrollment ratio - Upper secondary level (female),78.5
804,Ukraine,2021,Basic access to computers by level of education: Primary,98.9
804,Ukraine,2021,Basic access to computers by level of education: Lower secondary,100
804,Ukraine,2021,Basic access to computers by level of education: Upper secondary,100
804,Ukraine,2021,Ratio of girls to boys in primary education,1.01
804,Ukraine,2021,Ratio of girls to boys in lower secondary education,1.02
804,Ukraine,2021,Ratio of girls to boys in upper secondary education,0.98
826,United Kingdom,2021,Teachers at primary level,"285,965"
826,United Kingdom,2021,Teachers at lower secondary level,"151,631"
826,United Kingdom,2021,Ratio of girls to boys in primary education,1
826,United Kingdom,2021,Ratio of girls to boys in lower secondary education,0.99
826,United Kingdom,2021,Ratio of girls to boys in upper secondary education,1.07
840,United States of America,2021,Teachers at primary level,"1,762,360"
840,United States of America,2021,Teachers with minimum required qualifications at primary level,100
840,United States of America,2021,Teachers at lower secondary level,"888,622"
840,United States of America,2021,Teachers with minimum required qualifications at lower secondary level,100
840,United States of America,2021,Teachers at upper secondary level,"836,659"
840,United States of America,2021,Teachers with minimum required qualifications at upper secondary level,100
840,United States of America,2021,Ratio of girls to boys in primary education,0.99
840,United States of America,2021,Ratio of girls to boys in lower secondary education,1
840,United States of America,2021,Ratio of girls to boys in upper secondary education,1.01
8,Albania,2022,Teachers at primary level,"9,668"
8,Albania,2022,Teachers at lower secondary level,"14,732"
8,Albania,2022,Teachers at upper secondary level,"8,658"
8,Albania,2022,Students enrolled in primary education (thousands),154
8,Albania,2022,Gross enrollment ratio - Primary (male),98.5
8,Albania,2022,Gross enrollment ratio - Primary (female),92.7
8,Albania,2022,Students enrolled in lower secondary education (thousands),124
8,Albania,2022,Gross enrollment ratio - Lower secondary level (male),98.2
8,Albania,2022,Gross enrollment ratio - Lower secondary level (female),91.4
8,Albania,2022,Students enrolled in upper secondary education (thousands),103
8,Albania,2022,Gross enrollment ratio - Upper secondary level (male),101.9
8,Albania,2022,Gross enrollment ratio - Upper secondary level (female),91.4
8,Albania,2022,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),8.9
8,Albania,2022,All staff compensation as % of total expenditure in public institutions (%),80.4
8,Albania,2022,Capital expenditure as % of total expenditure in public institutions (%),10.6
8,Albania,2022,Ratio of girls to boys in primary education,0.94
8,Albania,2022,Ratio of girls to boys in lower secondary education,0.93
8,Albania,2022,Ratio of girls to boys in upper secondary education,0.9
20,Andorra,2022,Teachers at primary level,422
20,Andorra,2022,Teachers with minimum required qualifications at primary level,100
20,Andorra,2022,Teachers with minimum required qualifications at upper secondary level,100
20,Andorra,2022,Students enrolled in primary education (thousands),4
20,Andorra,2022,Gross enrollment ratio - Primary (male),90.4
20,Andorra,2022,Gross enrollment ratio - Primary (female),89.9
20,Andorra,2022,Students enrolled in lower secondary education (thousands),3
20,Andorra,2022,Gross enrollment ratio - Lower secondary level (male),96.7
20,Andorra,2022,Gross enrollment ratio - Lower secondary level (female),94
20,Andorra,2022,Students enrolled in upper secondary education (thousands),2
20,Andorra,2022,Gross enrollment ratio - Upper secondary level (male),100
20,Andorra,2022,Gross enrollment ratio - Upper secondary level (female),103.7
20,Andorra,2022,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),58.1
20,Andorra,2022,All staff compensation as % of total expenditure in public institutions (%),40.7
20,Andorra,2022,Capital expenditure as % of total expenditure in public institutions (%),1.3
20,Andorra,2022,Basic access to computers by level of education: Primary,100
20,Andorra,2022,Basic access to computers by level of education: Lower secondary,100
20,Andorra,2022,Basic access to computers by level of education: Upper secondary,100
20,Andorra,2022,Ratio of girls to boys in primary education,1
20,Andorra,2022,Ratio of girls to boys in lower secondary education,0.97
20,Andorra,2022,Ratio of girls to boys in upper secondary education,1.04
36,Australia,2022,Students enrolled in primary education (thousands),"2,248"
36,Australia,2022,Gross enrollment ratio - Primary (male),99
36,Australia,2022,Gross enrollment ratio - Primary (female),99.2
36,Australia,2022,Students enrolled in lower secondary education (thousands),"1,425"
36,Australia,2022,Gross enrollment ratio - Lower secondary level (male),110.5
36,Australia,2022,Gross enrollment ratio - Lower secondary level (female),107.5
36,Australia,2022,Students enrolled in upper secondary education (thousands),"1,130"
36,Australia,2022,Gross enrollment ratio - Upper secondary level (male),190
36,Australia,2022,Gross enrollment ratio - Upper secondary level (female),180
36,Australia,2022,Ratio of girls to boys in primary education,1
36,Australia,2022,Ratio of girls to boys in lower secondary education,0.97
36,Australia,2022,Ratio of girls to boys in upper secondary education,0.95
40,Austria,2022,Teachers at primary level,"31,243"
40,Austria,2022,Teachers at lower secondary level,"44,403"
40,Austria,2022,Teachers at upper secondary level,"30,573"
40,Austria,2022,Students enrolled in primary education (thousands),348
40,Austria,2022,Gross enrollment ratio - Primary (male),101.1
40,Austria,2022,Gross enrollment ratio - Primary (female),100.4
40,Austria,2022,Students enrolled in lower secondary education (thousands),343
40,Austria,2022,Gross enrollment ratio - Lower secondary level (male),101.2
40,Austria,2022,Gross enrollment ratio - Lower secondary level (female),100.6
40,Austria,2022,Students enrolled in upper secondary education (thousands),351
40,Austria,2022,Gross enrollment ratio - Upper secondary level (male),103.6
40,Austria,2022,Gross enrollment ratio - Upper secondary level (female),100.3
40,Austria,2022,Basic access to computers by level of education: Primary,100
40,Austria,2022,Basic access to computers by level of education: Lower secondary,100
40,Austria,2022,Basic access to computers by level of education: Upper secondary,100
40,Austria,2022,Ratio of girls to boys in primary education,0.99
40,Austria,2022,Ratio of girls to boys in lower secondary education,0.99
40,Austria,2022,Ratio of girls to boys in upper secondary education,0.97
53,Australia and New Zealand,2022,Students enrolled in primary education (thousands),"2,647"
53,Australia and New Zealand,2022,Gross enrollment ratio - Primary (male),99.5
53,Australia and New Zealand,2022,Gross enrollment ratio - Primary (female),99.8
53,Australia and New Zealand,2022,Students enrolled in lower secondary education (thousands),"1,708"
53,Australia and New Zealand,2022,Gross enrollment ratio - Lower secondary level (male),109.6
53,Australia and New Zealand,2022,Gross enrollment ratio - Lower secondary level (female),106.7
53,Australia and New Zealand,2022,Students enrolled in upper secondary education (thousands),"1,435"
53,Australia and New Zealand,2022,Gross enrollment ratio - Upper secondary level (male),179.7
53,Australia and New Zealand,2022,Gross enrollment ratio - Upper secondary level (female),178.1
53,Australia and New Zealand,2022,Ratio of girls to boys in primary education,1
53,Australia and New Zealand,2022,Ratio of girls to boys in lower secondary education,0.97
53,Australia and New Zealand,2022,Ratio of girls to boys in upper secondary education,0.99
56,Belgium,2022,Teachers at primary level,"79,534"
56,Belgium,2022,Teachers at lower secondary level,"49,445"
56,Belgium,2022,Teachers at upper secondary level,"87,527"
70,Bosnia and Herzegovina,2022,Teachers at primary level,"9,353"
70,Bosnia and Herzegovina,2022,Teachers at lower secondary level,"15,248"
70,Bosnia and Herzegovina,2022,Teachers at upper secondary level,"12,840"
70,Bosnia and Herzegovina,2022,Students enrolled in primary education (thousands),144
70,Bosnia and Herzegovina,2022,Gross enrollment ratio - Primary (male),88.4
70,Bosnia and Herzegovina,2022,Gross enrollment ratio - Primary (female),87.2
70,Bosnia and Herzegovina,2022,Students enrolled in lower secondary education (thousands),121
70,Bosnia and Herzegovina,2022,Gross enrollment ratio - Lower secondary level (male),89.7
70,Bosnia and Herzegovina,2022,Gross enrollment ratio - Lower secondary level (female),87.7
70,Bosnia and Herzegovina,2022,Students enrolled in upper secondary education (thousands),108
70,Bosnia and Herzegovina,2022,Gross enrollment ratio - Upper secondary level (male),80.3
70,Bosnia and Herzegovina,2022,Gross enrollment ratio - Upper secondary level (female),83.3
70,Bosnia and Herzegovina,2022,Ratio of girls to boys in primary education,0.99
70,Bosnia and Herzegovina,2022,Ratio of girls to boys in lower secondary education,0.98
70,Bosnia and Herzegovina,2022,Ratio of girls to boys in upper secondary education,1.04
112,Belarus,2022,Teachers at primary level,"22,534"
112,Belarus,2022,Teachers with minimum required qualifications at primary level,99.4
112,Belarus,2022,Teachers at lower secondary level,"50,889"
112,Belarus,2022,Teachers with minimum required qualifications at lower secondary level,98.5
112,Belarus,2022,Teachers at upper secondary level,"22,543"
112,Belarus,2022,Teachers with minimum required qualifications at upper secondary level,94.8
112,Belarus,2022,Students enrolled in primary education (thousands),452
112,Belarus,2022,Gross enrollment ratio - Primary (male),96.5
112,Belarus,2022,Gross enrollment ratio - Primary (female),92.9
112,Belarus,2022,Students enrolled in lower secondary education (thousands),517
112,Belarus,2022,Gross enrollment ratio - Lower secondary level (male),94.8
112,Belarus,2022,Gross enrollment ratio - Lower secondary level (female),91.6
112,Belarus,2022,Students enrolled in upper secondary education (thousands),194
112,Belarus,2022,Gross enrollment ratio - Upper secondary level (male),101.1
112,Belarus,2022,Gross enrollment ratio - Upper secondary level (female),95.3
112,Belarus,2022,Basic access to computers by level of education: Primary,100
112,Belarus,2022,Basic access to computers by level of education: Lower secondary,100
112,Belarus,2022,Basic access to computers by level of education: Upper secondary,100
112,Belarus,2022,Ratio of girls to boys in primary education,0.96
112,Belarus,2022,Ratio of girls to boys in lower secondary education,0.97
112,Belarus,2022,Ratio of girls to boys in upper secondary education,0.94
156,China,2022,Teachers at primary level,"6,703,981"
156,China,2022,Teachers at lower secondary level,"4,014,842"
156,China,2022,Teachers at upper secondary level,"3,044,900"
156,China,2022,Students enrolled in primary education (thousands),"108,020"
156,China,2022,Gross enrollment ratio - Primary (male),99.4
156,China,2022,Gross enrollment ratio - Primary (female),101
156,China,2022,Students enrolled in lower secondary education (thousands),"50,287"
156,China,2022,Students enrolled in upper secondary education (thousands),"43,454"
156,China,2022,Gross enrollment ratio - Upper secondary level (male),88.1
156,China,2022,Gross enrollment ratio - Upper secondary level (female),91.1
156,China,2022,Basic access to computers by level of education: Primary,95.2
156,China,2022,Basic access to computers by level of education: Lower secondary,97
156,China,2022,Basic access to computers by level of education: Upper secondary,92
156,China,2022,Ratio of girls to boys in primary education,1.02
156,China,2022,Ratio of girls to boys in upper secondary education,1.03
203,Czechia,2022,Basic access to computers by level of education: Primary,98.8
203,Czechia,2022,Basic access to computers by level of education: Lower secondary,100
203,Czechia,2022,Basic access to computers by level of education: Upper secondary,100
208,Denmark,2022,Teachers at primary level,"43,047"
208,Denmark,2022,Teachers at lower secondary level,"27,570"
208,Denmark,2022,Teachers at upper secondary level,"25,108"
208,Denmark,2022,Students enrolled in primary education (thousands),436
208,Denmark,2022,Gross enrollment ratio - Primary (male),100.6
208,Denmark,2022,Gross enrollment ratio - Primary (female),99.9
208,Denmark,2022,Students enrolled in lower secondary education (thousands),245
208,Denmark,2022,Gross enrollment ratio - Lower secondary level (male),118.6
208,Denmark,2022,Gross enrollment ratio - Lower secondary level (female),118.7
208,Denmark,2022,Students enrolled in upper secondary education (thousands),292
208,Denmark,2022,Gross enrollment ratio - Upper secondary level (male),143.4
208,Denmark,2022,Gross enrollment ratio - Upper secondary level (female),140.6
208,Denmark,2022,Ratio of girls to boys in primary education,0.99
208,Denmark,2022,Ratio of girls to boys in lower secondary education,1
208,Denmark,2022,Ratio of girls to boys in upper secondary education,0.98
233,Estonia,2022,Teachers at primary level,"8,323"
233,Estonia,2022,Teachers at lower secondary level,"5,252"
233,Estonia,2022,Students enrolled in primary education (thousands),88
233,Estonia,2022,Gross enrollment ratio - Primary (male),99.5
233,Estonia,2022,Gross enrollment ratio - Primary (female),99.1
233,Estonia,2022,Students enrolled in lower secondary education (thousands),47
233,Estonia,2022,Gross enrollment ratio - Lower secondary level (male),103.9
233,Estonia,2022,Gross enrollment ratio - Lower secondary level (female),102.6
233,Estonia,2022,Students enrolled in upper secondary education (thousands),49
233,Estonia,2022,Gross enrollment ratio - Upper secondary level (male),117.9
233,Estonia,2022,Gross enrollment ratio - Upper secondary level (female),128.7
233,Estonia,2022,Ratio of girls to boys in primary education,1
233,Estonia,2022,Ratio of girls to boys in lower secondary education,0.99
233,Estonia,2022,Ratio of girls to boys in upper secondary education,1.08
246,Finland,2022,Teachers at primary level,"28,606"
246,Finland,2022,Teachers at lower secondary level,"21,943"
246,Finland,2022,Teachers at upper secondary level,"20,104"
246,Finland,2022,Students enrolled in primary education (thousands),367
246,Finland,2022,Gross enrollment ratio - Primary (male),98.8
246,Finland,2022,Gross enrollment ratio - Primary (female),98.4
246,Finland,2022,Students enrolled in lower secondary education (thousands),191
246,Finland,2022,Gross enrollment ratio - Lower secondary level (male),102.5
246,Finland,2022,Gross enrollment ratio - Lower secondary level (female),102
246,Finland,2022,Students enrolled in upper secondary education (thousands),343
246,Finland,2022,Gross enrollment ratio - Upper secondary level (male),172.1
246,Finland,2022,Gross enrollment ratio - Upper secondary level (female),205.9
246,Finland,2022,Ratio of girls to boys in primary education,1
246,Finland,2022,Ratio of girls to boys in lower secondary education,0.99
246,Finland,2022,Ratio of girls to boys in upper secondary education,1.16
250,France,2022,Students enrolled in primary education (thousands),"4,214"
250,France,2022,Gross enrollment ratio - Primary (male),102.9
250,France,2022,Gross enrollment ratio - Primary (female),102.4
250,France,2022,Students enrolled in lower secondary education (thousands),"3,458"
250,France,2022,Gross enrollment ratio - Lower secondary level (male),100.8
250,France,2022,Gross enrollment ratio - Lower secondary level (female),100.7
250,France,2022,Students enrolled in upper secondary education (thousands),"2,787"
250,France,2022,Gross enrollment ratio - Upper secondary level (male),108.5
250,France,2022,Gross enrollment ratio - Upper secondary level (female),109.6
250,France,2022,Ratio of girls to boys in primary education,1
250,France,2022,Ratio of girls to boys in lower secondary education,1
250,France,2022,Ratio of girls to boys in upper secondary education,1.01
268,Georgia,2022,Teachers at primary level,"32,737"
268,Georgia,2022,Teachers at lower secondary level,"17,235"
268,Georgia,2022,Students enrolled in primary education (thousands),346
268,Georgia,2022,Gross enrollment ratio - Primary (male),104.3
268,Georgia,2022,Gross enrollment ratio - Primary (female),104.8
268,Georgia,2022,Students enrolled in lower secondary education (thousands),140
268,Georgia,2022,Gross enrollment ratio - Lower secondary level (male),95.2
268,Georgia,2022,Gross enrollment ratio - Lower secondary level (female),92.2
268,Georgia,2022,Students enrolled in upper secondary education (thousands),149
268,Georgia,2022,Gross enrollment ratio - Upper secondary level (male),118
268,Georgia,2022,Gross enrollment ratio - Upper secondary level (female),112.7
268,Georgia,2022,Basic access to computers by level of education: Primary,100
268,Georgia,2022,Basic access to computers by level of education: Lower secondary,100
268,Georgia,2022,Basic access to computers by level of education: Upper secondary,98
268,Georgia,2022,Ratio of girls to boys in primary education,1
268,Georgia,2022,Ratio of girls to boys in lower secondary education,0.97
268,Georgia,2022,Ratio of girls to boys in upper secondary education,0.96
292,Gibraltar,2022,Students enrolled in primary education (thousands),3
292,Gibraltar,2022,Gross enrollment ratio - Primary (male),125.1
292,Gibraltar,2022,Gross enrollment ratio - Primary (female),129.4
292,Gibraltar,2022,Students enrolled in lower secondary education (thousands),1
292,Gibraltar,2022,Gross enrollment ratio - Lower secondary level (male),133.1
292,Gibraltar,2022,Gross enrollment ratio - Lower secondary level (female),127.6
292,Gibraltar,2022,Students enrolled in upper secondary education (thousands),1
292,Gibraltar,2022,Gross enrollment ratio - Upper secondary level (male),60.6
292,Gibraltar,2022,Gross enrollment ratio - Upper secondary level (female),52.4
292,Gibraltar,2022,Basic access to computers by level of education: Primary,100
292,Gibraltar,2022,Basic access to computers by level of education: Lower secondary,100
292,Gibraltar,2022,Basic access to computers by level of education: Upper secondary,100
292,Gibraltar,2022,Ratio of girls to boys in primary education,1.03
292,Gibraltar,2022,Ratio of girls to boys in lower secondary education,0.96
292,Gibraltar,2022,Ratio of girls to boys in upper secondary education,0.86
308,Grenada,2022,Teachers at primary level,678
308,Grenada,2022,Teachers with minimum required qualifications at primary level,60.3
308,Grenada,2022,Basic access to computers by level of education: Primary,50.7
308,Grenada,2022,Basic access to computers by level of education: Lower secondary,100
308,Grenada,2022,Basic access to computers by level of education: Upper secondary,100
344,"China, Hong Kong SAR",2022,Teachers at primary level,"29,177"
344,"China, Hong Kong SAR",2022,Teachers with minimum required qualifications at primary level,95.7
344,"China, Hong Kong SAR",2022,Students enrolled in primary education (thousands),353
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Primary (male),102.2
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Primary (female),99.9
344,"China, Hong Kong SAR",2022,Students enrolled in lower secondary education (thousands),178
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Lower secondary level (male),106.6
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Lower secondary level (female),104
344,"China, Hong Kong SAR",2022,Students enrolled in upper secondary education (thousands),161
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Upper secondary level (male),100.1
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Upper secondary level (female),97
344,"China, Hong Kong SAR",2022,Basic access to computers by level of education: Primary,100
